"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","associatedReferences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","collectionKey","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","distanceFromCentroidInMeters","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","footprintSRS","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferenceRemarks","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/modified","http://unknown.org/nick","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","installationKey","institutionCode","institutionID","institutionKey","isInCluster","islandGroup","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","materialEntityID","modified","month","municipality","nameAccordingTo","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","organismRemarks","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","vernacularName","vitality","waterBody","year","downloadDate"
"50","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"101117785798612093","Maxillopoda",203,"kilmore quay, Ireland, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,31,NA,NA,NA,NA,"County=Wexford;Type of sighting=Alive",244,"2024-08-31",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"Ireland","4986880945","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115207616",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4986880945,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:50.522+00:00","2025-06-04T15:56:50.522+00:00",52.175777,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"kilmore quay",NA,NA,-6.573285,NA,"2025-02-25T09:09:31.000+00:00",8,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.101117785798612093",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Seashore Explore - Therese Maddock",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",244,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2024,2025-06-17
"51","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"101117785798612376","Maxillopoda",203,"Isle of Doagh, Ireland, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,25,NA,NA,NA,NA,"County=Donegal;Type of sighting=Alive",238,"2024-08-25",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"Ireland","4986882133","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115207899",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4986882133,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:50.142+00:00","2025-06-04T15:56:50.142+00:00",55.312638,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Isle of Doagh",NA,NA,-7.337236,NA,"2025-02-25T09:09:31.000+00:00",8,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.101117785798612376",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Carol Gilroy",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",238,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2024,2025-06-17
"52","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Scotland",NA,NA,"HUMAN_OBSERVATION",NA,"234216341","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",NA,112,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-08-18T13:13:37",5,NA,NA,NA,NA,NA,218,"2024-08-05T15:47:03",NA,NA,"15:47:03+01:00","Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4926249233","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"katerina_kolarova",NA,"529176615",NA,NA,NA,"Austin Smith","234216341",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4926249233,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T00:14:34.718+00:00","2025-06-07T00:14:34.718+00:00",60.220999,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-1.573731,NA,"2024-08-19T19:13:55.000+00:00",8,NA,NA,NA,"https://www.inaturalist.org/observations/234216341",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","katerina_kolarova",NA,"https://www.inaturalist.org/observations/234216341","katerina_kolarova",NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",218,NA,"118832",2115784,"ACCEPTED","SPECIES",NA,NA,NA,"2024-08-05 15:47:03",NA,"Pier, Shetland ZE2 9PG, Velká Británie",NA,NA,NA,2024,2025-06-17
"53","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Northern Ireland",NA,NA,"HUMAN_OBSERVATION",NA,"234593818","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",NA,30,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-08-08T22:09:15",7,NA,NA,NA,NA,NA,220,"2024-08-07T15:28:32",NA,NA,"15:28:32+01:00","Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4926360492","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"jonathancampbell",NA,"525170978",NA,NA,NA,"Jonathan Campbell","234593818",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,TRUE,NA,"GB",FALSE,"NE",4926360492,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T01:15:47.085+00:00","2025-06-07T01:15:47.085+00:00",55.208813,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,-6.207934,NA,"2024-08-18T13:09:48.000+00:00",8,NA,NA,NA,"https://www.inaturalist.org/observations/234593818","Shell plate arrangement seems to suggest this?","PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Jonathan Campbell",NA,"https://www.inaturalist.org/observations/234593818","Jonathan Campbell",NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",220,NA,"118832",2115784,"ACCEPTED","SPECIES",NA,NA,NA,"2024-08-07 15:28:32+01:00",NA,"Rathlin Sound, Causeway Coast and Glens, Northern Ireland, GB",NA,NA,NA,2024,2025-06-17
"54","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Scotland",NA,NA,"HUMAN_OBSERVATION",NA,"235745370","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",NA,3,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-08-14T16:29:09",14,NA,NA,NA,NA,NA,227,"2024-08-14T17:28:56",NA,NA,"17:28:56+01:00","Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4925891642","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"elegaer",NA,"527625018",NA,NA,NA,"elegaer","235745370",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4925891642,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T00:32:54.042+00:00","2025-06-07T00:32:54.042+00:00",56.827632,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-2.279213,NA,"2024-08-18T12:56:29.000+00:00",8,NA,NA,NA,"https://www.inaturalist.org/observations/235745370",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","elegaer",NA,"https://www.inaturalist.org/observations/235745370","elegaer",NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",227,NA,"118832",2115784,"ACCEPTED","SPECIES",NA,NA,NA,"2024-08-14 17:28:56+01:00",NA,"East End, Montrose, Scotland, GB",NA,NA,NA,2024,2025-06-17
"55","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Scotland",NA,NA,"HUMAN_OBSERVATION",NA,"235784986","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",NA,4,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-08-14T20:09:16",14,NA,NA,NA,NA,NA,227,"2024-08-14T08:07",NA,NA,"08:07:00+01:00","Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4926049006","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"andy_thomas",NA,"527700867",NA,NA,NA,"Andrew Thomas","235784986",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4926049006,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T00:42:38.797+00:00","2025-06-07T00:42:38.797+00:00",56.118438,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,-5.24907,NA,"2024-08-18T12:56:00.000+00:00",8,NA,NA,NA,"https://www.inaturalist.org/observations/235784986",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Andrew Thomas",NA,"https://www.inaturalist.org/observations/235784986","Andrew Thomas",NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",227,NA,"118832",2115784,"ACCEPTED","SPECIES",NA,NA,NA,"2024/08/14 8:07 AM",NA,"Minard, Argyll",NA,NA,NA,2024,2025-06-17
"56","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Scotland",NA,NA,"HUMAN_OBSERVATION",NA,"235875167","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",NA,174,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-08-15T09:36:40",11,NA,NA,NA,NA,NA,224,"2024-08-11T16:29",NA,NA,"16:29:00+01:00","Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4926386771","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"alexplayford",NA,"527896795",NA,NA,NA,"Alex Playford","235875167",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4926386771,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T01:00:17.969+00:00","2025-06-07T01:00:17.969+00:00",59.050809,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-3.012823,NA,"2024-08-16T20:41:29.000+00:00",8,NA,NA,NA,"https://www.inaturalist.org/observations/235875167",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Alex Playford",NA,"https://www.inaturalist.org/observations/235875167","Alex Playford",NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",224,NA,"118832",2115784,"ACCEPTED","SPECIES",NA,NA,NA,"2024/08/11 4:29 PM",NA,"Bay of Puldrite, Orkney, UK",NA,NA,NA,2024,2025-06-17
"57","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Scotland",NA,NA,"HUMAN_OBSERVATION",NA,"236108141","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",NA,575,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-08-16T16:12:54",16,NA,NA,NA,NA,NA,229,"2024-08-16T11:17",NA,NA,"11:17:00+01:00","Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4925991030","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"alexplayford",NA,"528401787",NA,NA,NA,"Alex Playford","236108141",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4925991030,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T02:03:42.875+00:00","2025-06-07T02:03:42.875+00:00",59.136558,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-3.334656,NA,"2024-08-16T20:39:38.000+00:00",8,NA,NA,NA,"https://www.inaturalist.org/observations/236108141",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Alex Playford",NA,"https://www.inaturalist.org/observations/236108141","Alex Playford",NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",229,NA,"118832",2115784,"ACCEPTED","SPECIES",NA,NA,NA,"2024/08/16 11:17 AM",NA,"Brough of Birsay, Orkney, UK",NA,NA,NA,2024,2025-06-17
"58","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Scotland",NA,NA,"HUMAN_OBSERVATION",NA,"237639015","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",NA,123,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-08-24T14:11:18",22,NA,NA,NA,NA,NA,235,"2024-08-22T14:35",NA,NA,"14:35:00+01:00","Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4936390553","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"nicolacrockford",NA,"531690369",NA,NA,NA,"Nicola Crockford","237639015",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4936390553,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T01:27:45.257+00:00","2025-06-07T01:27:45.257+00:00",56.00535,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-2.520187,NA,"2025-05-29T20:15:06.000+00:00",8,NA,NA,NA,"https://www.inaturalist.org/observations/237639015",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Nicola Crockford",NA,"https://www.inaturalist.org/observations/237639015","Nicola Crockford",NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",235,NA,"118832",2115784,"ACCEPTED","SPECIES",NA,NA,NA,"2024/08/22 2:35 PM",NA,"Dunbar, UK",NA,NA,NA,2024,2025-06-17
"60","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"101117785798612245","Maxillopoda",203,"Drumfad, United Kingdom, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"United Kingdom",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,14,NA,NA,NA,NA,"County=Down;Type of sighting=Alive",258,"2024-09-14",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4986881747","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115207768",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"GB",FALSE,"NE",4986881747,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:50.348+00:00","2025-06-04T15:56:50.348+00:00",54.594451,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Drumfad",NA,NA,-5.510557,NA,"2025-02-25T09:09:31.000+00:00",9,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.101117785798612245",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Sam Clawson",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",258,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2024,2025-06-17
"61","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"101249285047214230","Maxillopoda",203,"Ballywalter, United Kingdom, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"United Kingdom",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,19,NA,NA,NA,NA,"County=Down;Type of sighting=Alive",263,"2024-09-19",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5069246558","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115208448",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"GB",FALSE,"NE",5069246558,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:54.805+00:00","2025-06-04T15:56:54.805+00:00",54.557874,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Ballywalter",NA,NA,-5.478234,NA,"2025-02-25T09:09:31.000+00:00",9,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.101249285047214230",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","David Craig",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",263,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2024,2025-06-17
"62","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"101117785798612670","Maxillopoda",203,"Forlorn Point, Kilmore Quay, Ireland, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,21,NA,NA,NA,NA,"County=Wexford;Type of sighting=Alive",295,"2024-10-21",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"Ireland","4986881555","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115208193",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4986881555,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:53.746+00:00","2025-06-04T15:56:53.746+00:00",52.171701,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Forlorn Point, Kilmore Quay",NA,NA,-6.594265,NA,"2025-02-25T09:09:31.000+00:00",10,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.101117785798612670",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Seashore Explore - Therese Maddock",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",295,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2024,2025-06-17
"63","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Rushen",NA,NA,"HUMAN_OBSERVATION",NA,"249636208","Maxillopoda",203,"Isle of Man, EUROPE","Observations",NA,NA,"EUROPE",NA,4,"Isle of Man",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-10-29T14:53:51",29,NA,NA,NA,NA,NA,303,"2024-10-29T12:47:34Z",NA,NA,"12:47:34+00:00","Archaeobalanidae",5103,NA,NA,NA,NA,"Isle of Man","4976243391","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"andrew_jacobs",NA,"558359332",NA,NA,NA,"Andrew Jacobs","249636208",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"IM",FALSE,"NE",4976243391,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T00:13:44.004+00:00","2025-06-07T00:13:44.004+00:00",54.06239,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.79599,NA,"2025-04-08T07:12:27.000+00:00",10,NA,NA,NA,"https://www.inaturalist.org/observations/249636208",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","CA","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Andrew Jacobs",NA,"https://www.inaturalist.org/observations/249636208","Andrew Jacobs",NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",303,NA,"118832",2115784,"ACCEPTED","SPECIES",NA,NA,NA,"2024-10-29 12:47:34Z",NA,"Rushen, IM-RU, IM",NA,NA,NA,2024,2025-06-17
