"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","associatedReferences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","collectionKey","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","distanceFromCentroidInMeters","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","footprintSRS","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferenceRemarks","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/modified","http://unknown.org/nick","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","installationKey","institutionCode","institutionID","institutionKey","isInCluster","islandGroup","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","materialEntityID","modified","month","municipality","nameAccordingTo","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","organismRemarks","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","vernacularName","vitality","waterBody","year","downloadDate"
"171","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99928969553389952","Maxillopoda",203,"Ballygally, United Kingdom, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"United Kingdom",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,12,NA,NA,NA,NA,"County=Antrim",43,"2022-02-12",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4466046834","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115191429",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"GB",FALSE,"NE",4466046834,"Animalia",1,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:44.766+00:00","2025-05-28T14:36:44.766+00:00",54.900757,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Ballygally",NA,NA,-5.863041,NA,"2025-02-25T09:09:31.000+00:00",2,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99928969553389952",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","David Craig",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",43,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2022,2025-06-03
"172","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99928969553391158","Maxillopoda",203,"Glenarm, United Kingdom, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"United Kingdom",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,7,NA,NA,NA,NA,"County=Antrim",38,"2022-02-07",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4466046532","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115191444",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"GB",FALSE,"NE",4466046532,"Animalia",1,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:44.778+00:00","2025-05-28T14:36:44.778+00:00",54.969708,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Glenarm",NA,NA,-5.953689,NA,"2025-02-25T09:09:31.000+00:00",2,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99928969553391158",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","David Craig",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",38,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2022,2025-06-03
"173","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99928969553390306","Maxillopoda",203,"Browns Bay, United Kingdom, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"United Kingdom",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,8,NA,NA,NA,NA,"County=Antrim",39,"2022-02-08",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4466062712","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115191475",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"GB",FALSE,"NE",4466062712,"Animalia",1,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:44.746+00:00","2025-05-28T14:36:44.746+00:00",54.852035,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Browns Bay",NA,NA,-5.769357,NA,"2025-02-25T09:09:31.000+00:00",2,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99928969553390306",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","David Craig",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",39,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2022,2025-06-03
"174","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99928969553390330","Maxillopoda",203,"Browns Bay, United Kingdom, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"United Kingdom",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,22,NA,NA,NA,NA,"County=Antrim",53,"2022-02-22",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4466062877","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115191583",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"GB",FALSE,"NE",4466062877,"Animalia",1,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:45.806+00:00","2025-05-28T14:36:45.806+00:00",54.854029,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Browns Bay",NA,NA,-5.761873,NA,"2025-02-25T09:09:31.000+00:00",2,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99928969553390330",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","David Craig",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",53,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2022,2025-06-03
"175","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99928969553391680","Maxillopoda",203,"Millbay, United Kingdom, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"United Kingdom",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,22,NA,NA,NA,NA,"County=Antrim",53,"2022-02-22",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4466062793","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115191609",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"GB",FALSE,"NE",4466062793,"Animalia",1,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:45.858+00:00","2025-05-28T14:36:45.858+00:00",54.823804,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Millbay",NA,NA,-5.75168,NA,"2025-02-25T09:09:31.000+00:00",2,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99928969553391680",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","David Craig",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",53,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2022,2025-06-03
"176","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99928969553391573","Maxillopoda",203,"Larne, United Kingdom, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"United Kingdom",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,26,NA,NA,NA,NA,"County=Antrim",57,"2022-02-26",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4466062574","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115191697",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"GB",FALSE,"NE",4466062574,"Animalia",1,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:45.637+00:00","2025-05-28T14:36:45.637+00:00",54.842696,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Larne",NA,NA,-5.802007,NA,"2025-02-25T09:09:31.000+00:00",2,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99928969553391573",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","David Craig",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",57,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2022,2025-06-03
"177","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Scotland",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Uigen; Lewis, United Kingdom, EUROPE","CI0002410000007I",NA,NA,"EUROPE",NA,0.7,"United Kingdom",347,NA,"9b65cb62-96b8-4809-84f0-511134fa03d9",NA,NA,21,NA,NA,NA,NA,NA,52,"2022-02-21","CI00024100001AEG",NA,NA,"Archaeobalanidae",5103,NA,NA,NA,"POLYGON((-6.95444 58.20382,-6.95444 58.20383,-6.95443 58.20383,-6.95443 58.20382,-6.95444 58.20382))","United Kingdom of Great Britain and Northern Ireland","4060426312","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"Accepted",NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,"OHBR",NA,NA,NA,"Accepted - considered correct","Charlotte Cumming","883b0bbc-a0e0-4e02-aae0-fad83d3e7370",NA,"99552c70-f762-11e1-a439-00145eb45e9a","Outer Hebrides Biological Recording",NA,NA,FALSE,NA,"GB",FALSE,"NE",4060426312,"Animalia",1,NA,"2025-05-16T09:26:51.570+00:00","2025-05-16T09:29:25.665+00:00","2025-05-16T09:29:25.665+00:00",58.203816,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Uigen; Lewis",NA,NA,-6.954444,NA,NA,2,NA,NA,NA,"CI00024100005QHG",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","3636faf8-c86a-42c5-9bc9-a2d4e6c0c891","Cumming, C. Charlotte",NA,NA,NA,"Field Observation","Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",52,"NBNSYS0000042568","NBNSYS0000042568",2115784,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2022,2025-06-03
"178","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99928969553390247","Maxillopoda",203,"Bishop's Quarter, Clare, Ireland, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"Ireland",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,19,NA,NA,NA,NA,"County=Clare;Abundance=100",78,"2022-03-19",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"Ireland","4466062628","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115192359",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4466062628,"Animalia",1,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:49.739+00:00","2025-05-28T14:36:49.739+00:00",53.131417,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Bishop's Quarter, Clare",NA,NA,-9.129453,NA,"2025-02-25T09:09:31.000+00:00",3,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99928969553390247",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Jamie O'Neill",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",78,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2022,2025-06-03
"179","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99928969553390002","Maxillopoda",203,"Ballylumford, United Kingdom, EUROPE","ExploreYourShore",NA,NA,"EUROPE",NA,100,"United Kingdom",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,31,NA,NA,NA,NA,"County=Antrim",90,"2022-03-31",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4466047176","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115192857",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"GB",FALSE,"NE",4466047176,"Animalia",1,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:50.610+00:00","2025-05-28T14:36:50.610+00:00",54.846958,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Ballylumford",NA,NA,-5.789318,NA,"2025-02-25T09:09:31.000+00:00",3,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99928969553390002",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","David Craig",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",90,NA,NA,2115784,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2022,2025-06-03
"180","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Scotland",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Druimavuic, SW of, United Kingdom, EUROPE",NA,NA,NA,"EUROPE",NA,7.1,"United Kingdom",366,NA,"1c736f5f-18d4-40d3-b25a-ec9d3c3500c7",NA,NA,6,NA,NA,NA,NA,NA,65,"2022-03-06",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,"POLYGON((-5.25755 56.54747,-5.25755 56.54757,-5.2574 56.54757,-5.2574 56.54747,-5.25755 56.54747))","United Kingdom of Great Britain and Northern Ireland","3786411490","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"Accepted - considered correct",NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,"Argyll Biological Records Centre",NA,NA,NA,"Accepted - considered correct","Carl Farmer","292ee360-b19e-4cdf-8379-ea6ca990f99b",NA,"99552c70-f762-11e1-a439-00145eb45e9a","ABReC",NA,NA,FALSE,NA,"GB",FALSE,"NE",3786411490,"Animalia",1,NA,"2025-05-22T19:22:02.005+00:00","2025-05-22T19:29:40.377+00:00","2025-05-22T19:29:40.377+00:00",56.547518,"http://creativecommons.org/licenses/by/4.0/legalcode","Unknown","Druimavuic, SW of",NA,NA,-5.257475,NA,NA,3,NA,NA,NA,"35qkd6v5","Several on Mytilus edulis ttached to rock on shore","PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","241606e5-090d-4d96-853b-73ac0790e5ea","Farmer, C. Carl",NA,NA,NA,"Field record / observation","Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",65,"NBNSYS0000042568","NBNSYS0000042568",2115784,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2022,2025-06-03
"181","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Scotland",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Upper Loch Creran, S side, United Kingdom, EUROPE",NA,NA,NA,"EUROPE",NA,7.1,"United Kingdom",366,NA,"1c736f5f-18d4-40d3-b25a-ec9d3c3500c7",NA,NA,6,NA,NA,NA,NA,NA,65,"2022-03-06",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,"POLYGON((-5.26332 56.54642,-5.26332 56.54651,-5.26317 56.54651,-5.26317 56.54642,-5.26332 56.54642))","United Kingdom of Great Britain and Northern Ireland","3786415588","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,"Accepted - considered correct",NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,"Argyll Biological Records Centre",NA,NA,NA,"Accepted - considered correct","Carl Farmer","38ec1349-80e2-4210-b93a-6727949a9c49",NA,"99552c70-f762-11e1-a439-00145eb45e9a","ABReC",NA,NA,FALSE,NA,"GB",FALSE,"NE",3786415588,"Animalia",1,NA,"2025-05-22T19:22:02.005+00:00","2025-05-22T19:29:41.750+00:00","2025-05-22T19:29:41.750+00:00",56.546468,"http://creativecommons.org/licenses/by/4.0/legalcode","Unknown","Upper Loch Creran, S side",NA,NA,-5.263244,NA,NA,3,NA,NA,NA,"lh8tt6v5",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","241606e5-090d-4d96-853b-73ac0790e5ea","Farmer, C. Carl",NA,NA,NA,"Field record / observation","Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",65,"NBNSYS0000042568","NBNSYS0000042568",2115784,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2022,2025-06-03
"182","Semibalanus balanoides (Linnaeus, 1767)",2115784,"England",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"St Mary's Causeway South, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,NA,"EUROPE",NA,50,"United Kingdom",365,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,20,NA,NA,NA,NA,NA,79,"2022-03-20","24663763",NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4596001296","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"91b15395-e798-4a32-b7d8-398470c26a79",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,"GB",FALSE,"NE",4596001296,"Animalia",1,NA,"2025-05-29T21:02:06.558+00:00","2025-05-29T21:02:55.111+00:00","2025-05-29T21:02:55.111+00:00",55.070352,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"St Mary's Causeway South",NA,NA,-1.449386,NA,NA,3,NA,NA,NA,"34388705",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Patterson, C. Christophe|Barron, N. Natalie",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",79,"NBNSYS0000042568","NBNSYS0000042568",2115784,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2022,2025-06-03
"183","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,"Pas-de-Calais (mer territoriale)",NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"France, EUROPE",NA,NA,NA,"EUROPE",NA,NA,"France",87,"C3DF8966-A775-654C-E053-5514A8C0FA8B","8e9974a4-12e2-475f-9aec-5abdf24a1f50",NA,"2022-03-20T00:00:00",20,NA,NA,NA,NA,NA,79,"2022-03-20","b21b65ce-6159-44ac-9841-fae5f663c475",NA,NA,"Archaeobalanidae",5103,NA,NA,NA,"POINT(1.58861111 50.87194444)","France","4542702568","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,NA,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862",NA,NA,"fr | en",NA,NA,NA,NA,NA,NA,NA,"Probable","BOURGOIS Jean sebastien (FFESSM)","b21b65ce-6159-44ac-9841-fae5f663c475",NA,"e44d0fd7-0edf-477f-aa82-50a81836ab46",NA,NA,NA,FALSE,NA,"FR",FALSE,"NE",4542702568,"Animalia",1,NA,"2025-01-22T15:04:45.024+00:00","2025-02-02T00:27:44.698+00:00","2025-02-02T00:27:44.698+00:00",50.87194,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,1.58861,NA,NA,3,NA,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,"b21b65ce-6159-44ac-9841-fae5f663c475",NA,"PRESENT","Sessilia",1426,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","FR","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","Anonymisé RGPD (FFESSM)",NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",79,NA,"384664",2115784,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2025-06-03
