"","full.name","PA","run","algo","expl.var","rand","var.imp"
"60","Chthamalus.montagui_PA1_allRun_GLM","PA1","allRun","GLM","wave_fetch",2,0.374124
"61","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","ocean_temp",1,0.189579
"62","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","ph",1,0.21379
"63","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","wave_fetch",1,0.150225
"64","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","ocean_temp",2,0.204026
"65","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","ph",2,0.255112
"66","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","wave_fetch",2,0.152336
"67","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","ocean_temp",1,0.214354
"68","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","ph",1,0.521247
"69","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","wave_fetch",1,0.843826
"70","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","ocean_temp",2,0.239583
"71","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","ph",2,0.521247
"72","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","wave_fetch",2,0.578536
"73","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","ocean_temp",1,0.398429
"74","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","ph",1,0.60347
"75","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","wave_fetch",1,0.00507800000000003
"76","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","ocean_temp",2,0.421803
"77","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","ph",2,0.538686
"78","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","wave_fetch",2,0.007579
"79","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","ocean_temp",1,0.139238
"80","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","ph",1,0.490529
"81","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","wave_fetch",1,0.515407
"82","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","ocean_temp",2,0.080906
"83","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","ph",2,0.611158
